Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,D,,,,,4.0,,,Non-Networked,,GPS,38.36557,-121.967,2024-07-11,25514,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,D,,,,,4.0,,,Non-Networked,,GPS,38.36557,-121.967,2024-07-11,25514,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,D,,,,,4.0,,,Non-Networked,,GPS,38.36557,-121.967,2024-07-11,25514,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - Regional Transport Center,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,38.35172,-121.987,2024-07-11,25515,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - Regional Transport Center,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,38.35172,-121.987,2024-07-11,25515,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,38.356907,-122.001886,2024-07-11,25516,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,38.356907,-122.001886,2024-07-11,25516,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1.0,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2024-07-11,25517,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1.0,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2024-07-11,25517,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Pitt School Plaza,1440 Ary Ln,,Dixon,CA,95620,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,1 SP Inductive  1 Tesla Conductive,Non-Networked,,200-9,38.457369,-121.842567,2024-07-11,25520,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,NEMA520,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Pitt School Plaza,1440 Ary Ln,,Dixon,CA,95620,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,1 SP Inductive  1 Tesla Conductive,Non-Networked,,200-9,38.457369,-121.842567,2024-07-11,25520,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,NEMA520,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Pitt School Plaza,1440 Ary Ln,,Dixon,CA,95620,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,1 SP Inductive  1 Tesla Conductive,Non-Networked,,200-9,38.457369,-121.842567,2024-07-11,25520,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,NEMA520,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,38.15485,-121.69,2024-07-11,27302,2024-07-11 19:05:43 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily; 2 hour limit,,,,,,2.0,,,Non-Networked,,200-8,38.25281,-122.044229,2024-08-15,27328,2024-08-15 19:57:12 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily; 2 hour limit,,,,,,2.0,,,Non-Networked,,200-8,38.25281,-122.044229,2024-08-15,27328,2024-08-15 19:57:12 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3.0,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3.0,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3.0,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3.0,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Vallejo Ferry Terminal,495 Mare Island Way,,Vallejo,CA,94590,,707-449-5424,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive  1 Tesla Conductive,Non-Networked,,200-8,38.105062,-122.265895,2024-07-11,27335,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,0,,0,,0,,0,
ELEC,Vallejo Ferry Terminal,495 Mare Island Way,,Vallejo,CA,94590,,707-449-5424,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive  1 Tesla Conductive,Non-Networked,,200-8,38.105062,-122.265895,2024-07-11,27335,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,0,,0,,0,,0,
ELEC,Vallejo Ferry Terminal,495 Mare Island Way,,Vallejo,CA,94590,,707-449-5424,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive  1 Tesla Conductive,Non-Networked,,200-8,38.105062,-122.265895,2024-07-11,27335,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,0,,0,,0,,0,
ELEC,Vallejo Ferry Terminal,495 Mare Island Way,,Vallejo,CA,94590,,707-449-5424,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive  1 Tesla Conductive,Non-Networked,,200-8,38.105062,-122.265895,2024-07-11,27335,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,0,,0,,0,,0,
ELEC,City of Vacaville - Police Headquarters,660 Merchant St,,Vacaville,CA,95688,,,E,,Private - Government only,,,,,,,1.0,,1 SP Inductive,Non-Networked,,200-8,38.35109,-121.993654,2024-07-11,29862,2024-07-11 19:05:43 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,City of Vacaville - Police Headquarters,660 Merchant St,,Vacaville,CA,95688,,,E,,Private - Government only,,,,,,,1.0,,1 SP Inductive,Non-Networked,,200-8,38.35109,-121.993654,2024-07-11,29862,2024-07-11 19:05:43 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2024-07-11,33545,2024-07-11 19:05:43 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2024-07-11,33545,2024-07-11 19:05:43 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2024-07-11,33545,2024-07-11 19:05:43 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,4th and G Plaza Public Parking Garage,817 4th St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,6am-2am daily,,,,,,2.0,,,Non-Networked,,GPS,38.54643,-121.7388,2024-05-09,33555,2024-05-09 20:32:20 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,4th and G Plaza Public Parking Garage,817 4th St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,6am-2am daily,,,,,,2.0,,,Non-Networked,,GPS,38.54643,-121.7388,2024-05-09,33555,2024-05-09 20:32:20 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2.0,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2023-01-10,33556,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2.0,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2023-01-10,33556,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3.0,7.0,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3.0,7.0,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3.0,7.0,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
